CONCEPT	DOCULECT	IPA	ID
man (human being)	Old_Norse	maðr	597
man (human being)	Old_High_German	man	598
man (human being)	Old_English	mɒnː	599
man (human being)	Old_Irish	dunʹe	600
man (human being)	Old_Church_Slavonic	ʧlɔvækʊ̆	601
man (human being)	Sanskrit	mɐnuʂjɐ	602
man (human being)	Pali	mɐnusːɐ	603
man (human being)	Middle_Persian	kas	604
child	Georgian	bafʃʷi	605
child	Armenian	jɛɾɛˈχɑ	606
child	Old_Kannada	maɡu	607
child	Old_Telugu	pɪlːa	608
child	Old_Malayalam	piɭːa	609
child	Old_Tamil	piɭːaj	610
child	Greek_Anc	páɪ̀s	611
child	Latin	ˈpuer	612
child	Old_French	ẽnfãnt	613
child	Old_Norse	barn	614
child	Old_High_German	kint	615
child	Old_English	t͡ʃild	616
child	Old_Irish	lʹeləb	617
child	Old_Church_Slavonic	ɔtrɔtʃɛ̃	618
child	Sanskrit	baːlɐ	619
child	Pali	baːlɐkɐ	620
child	Middle_Persian	wɑ:ag	621
wife	Georgian	t͡sʰoli	622
wife	Armenian	kin	623
wife	Old_Kannada	peɳɖat̪i	624
wife	Old_Telugu	peɳɖlaːm	625
wife	Old_Tamil	manajʋi	626
wife	Greek_Anc	ɡynɛ́ː	627
wife	Latin	ˈuksor	628
wife	Old_French	femə	629
wife	Old_Norse	ˈkona	630
wife	Old_High_German	fraʊ	631
wife	Old_English	wiːf	632
wife	Old_Irish	bʹen	633
wife	Old_Church_Slavonic	ʒɛnɑ	634
wife	Sanskrit	pɐt̪niː	635
wife	Pali	bʱɐrijaː	636
wife	Middle_Persian	zan	637
husband	Georgian	kʰmaɾi	638
husband	Armenian	ɑmuˈsin	639
husband	Old_Kannada	ɡaɳɖa	640
husband	Old_Telugu	moɡʊnɾu	641
husband	Old_Tamil	kaɳaʋan	642
husband	Greek_Anc	anɛ́ːr	643
husband	Latin	maˈriːtus	644
husband	Old_French	maɾi	645
husband	Old_Norse	ˈboːndi	646
husband	Old_High_German	bruːtiɡomo	647
husband	Old_English	wer	648
husband	Old_Irish	kʹe:lʹe	649
husband	Old_Church_Slavonic	mɔ̃ʒɪ̆	650
husband	Sanskrit	pɐt̪i	651
husband	Pali	pɐt̪i	652
husband	Middle_Persian	gɑ:dɑ:ɾ	653
animal	Georgian	t͡sʰχoveli	654
animal	Armenian	kɛntʰɑˈni	655
animal	Greek_Anc	zdɔ̑ːjon	656
animal	Latin	ˈanimal	657
animal	Old_French	bestə	658
animal	Old_Norse	dyːr	659
animal	Old_High_German	tior	660
animal	Old_English	ˈniːy̯ten	661
animal	Old_Irish	anṽande	662
animal	Old_Church_Slavonic	zværɪ̆	663
animal	Sanskrit	pɐʃu	664
animal	Pali	migɐ	665
animal	Middle_Persian	gjɑ:nwaɾ	666
fish	Georgian	tʰevzi	667
fish	Armenian	d͡zuk	668
fish	Old_Kannada	miːn	669
fish	Old_Telugu	t͡ʃeːpa	670
fish	Old_Malayalam	miːn	671
fish	Old_Tamil	miːn	672
fish	Greek_Anc	ikʰtʰy̑ːs	673
fish	Latin	ˈpiskis	674
fish	Old_French	poi̯sõn	675
fish	Old_Norse	fiskr	676
fish	Old_High_German	fisk	677
fish	Old_English	fiʃ	678
fish	Old_Irish	i:əsk	679
fish	Old_Church_Slavonic	rɯbɑ	680
fish	Sanskrit	mɐt̪sjɐ	681
fish	Pali	mɐtʃʰːɐ	682
fish	Middle_Persian	mɑ:hi:g	683
dog	Georgian	d͡zaɣli	684
dog	Armenian	ʃun	685
dog	Old_Kannada	naːj	686
dog	Old_Telugu	kʊkːa	687
dog	Old_Malayalam	n̪aːja	688
dog	Old_Tamil	n̪aːj	689
dog	Greek_Anc	kýɔːn	690
dog	Latin	ˈkanis	691
dog	Old_French	t͡ʃẽn	692
dog	Old_Norse	hundr	693
dog	Old_High_German	hunt	694
dog	Old_English	hund	695
dog	Old_Irish	ku:	696
dog	Old_Church_Slavonic	pɪ̆sʊ̆	697
dog	Sanskrit	ʃʋɐn	698
dog	Pali	kukːurɐ	699
dog	Middle_Persian	sag	700
louse	Georgian	tʼili	701
louse	Armenian	vɔˈt͡ʃʰil	702
louse	Old_Kannada	peːnu	703
louse	Old_Telugu	peːnu	704
louse	Old_Malayalam	peːn	705
louse	Old_Tamil	peːn	706
louse	Greek_Anc	pʰtʰéir	707
louse	Latin	peːˈdis	708
louse	Old_French	puˈil	709
louse	Old_Norse	luːs	710
louse	Old_High_German	luːs	711
louse	Old_English	luːs	712
louse	Old_Irish	mʹi:l	713
louse	Old_Church_Slavonic	vʊ̆ʃɪ̆	714
louse	Sanskrit	juːkaː	715
louse	Pali	uːkaː	716
louse	Middle_Persian	spiʃ	717
snake	Georgian	ɡʷeli	718
snake	Armenian	ɔt͡sʰ	719
snake	Old_Kannada	paːʋu	720
snake	Old_Telugu	paːmu	721
snake	Old_Malayalam	paːmpə	722
snake	Old_Tamil	paːmbu	723
snake	Greek_Anc	ópʰis	724
snake	Latin	ˈserpeːns	725
snake	Old_French	seɾpẽnt	726
snake	Old_Norse	snaːkr	727
snake	Old_High_German	slaːnɡo	728
