CONCEPT	DOCULECT	IPA	ID
fog	Old_Kannada	maɲd͡ʒu	553
fog	Old_Telugu	maɲt͡ʃu	554
fog	Old_Malayalam	maɲːə	555
fog	Old_Tamil	pani	556
sky	Old_Kannada	muɡilu	557
sky	Old_Telugu	nɪŋɡi	558
sky	Old_Malayalam	ʋaːnam	559
sky	Old_Tamil	ʋaːnam	560
snow	Old_Telugu	maɲt͡ʃu	561
snow	Old_Malayalam	maɲːu	562
snow	Old_Tamil	pani	563
smoke	Old_Kannada	poɡe	564
smoke	Old_Telugu	poɡa	565
smoke	Old_Malayalam	puka	566
smoke	Old_Tamil	pukaj	567
fire	Old_Kannada	beŋki	568
fire	Old_Telugu	nɪpːu	569
fire	Old_Malayalam	t̪iː	570
fire	Old_Tamil	t̪iː	571
ash	Old_Kannada	buːd̪i	572
ash	Old_Telugu	buːɖɪd̪a	573
ash	Old_Malayalam	t͡ʃaːɾam	574
ash	Old_Tamil	t͡ʃaːmpal	575
to burn	Old_Kannada	urisu	576
to burn	Old_Telugu	kaːlu	577
to burn	Old_Malayalam	kat̪ːi	578
to burn	Old_Tamil	eɾi	579
road	Old_Kannada	d̪aːɾi	580
road	Old_Telugu	d̪aːɾi	581
road	Old_Malayalam	ʋaɻi	582
road	Old_Tamil	aːru	583
mountain	Old_Kannada	beʈːa	584
mountain	Old_Telugu	koɳɖa	585
mountain	Old_Malayalam	mala	586
mountain	Old_Tamil	malaj	587
red	Old_Kannada	kempu	588
red	Old_Telugu	erupu	589
red	Old_Malayalam	t͡ʃuʋa	590
red	Old_Tamil	t͡ʃem	591
green	Old_Kannada	pasiru	592
green	Old_Telugu	pat͡ʃːa	593
green	Old_Malayalam	pat͡ʃːa	594
green	Old_Tamil	pat͡ʃːaj	595
yellow	Old_Telugu	pasʊpu	596
yellow	Old_Malayalam	maɲːa	597
yellow	Old_Tamil	maɲt͡ʃaɭ	598
white	Old_Kannada	biɭi	599
white	Old_Telugu	t̪elːa	600
white	Old_Malayalam	ʋeɭːa	601
white	Old_Tamil	ʋeɭ	602
black	Old_Kannada	kaɾi	603
black	Old_Telugu	nalːa	604
black	Old_Malayalam	karu	605
black	Old_Tamil	kaɾu	606
night	Old_Kannada	iɾuɭu	607
night	Old_Telugu	ɾeːji	608
night	Old_Malayalam	ɾaːʋə	609
night	Old_Tamil	n̪aɭ	610
day	Old_Kannada	paɡal	611
day	Old_Telugu	paɡalu	612
day	Old_Malayalam	pakal	613
day	Old_Tamil	pakal	614
year	Old_Kannada	eːɖu	615
year	Old_Telugu	eːɳɖu	616
year	Old_Malayalam	aːɳʈə	617
year	Old_Tamil	aːɳʈu	618
warm	Old_Kannada	bet͡ʃːa	619
warm	Old_Telugu	ʋet͡ʃːa	620
warm	Old_Malayalam	t͡ʃuːʈə	621
warm	Old_Tamil	ʋem	622
cold	Old_Kannada	kuɭiru	623
cold	Old_Telugu	t͡ʃalːa	624
cold	Old_Malayalam	t̪aɳu	625
cold	Old_Tamil	t̪aɳ	626
full	Old_Kannada	t̪umbu	627
full	Old_Telugu	nɪɳɖu	628
full	Old_Malayalam	n̪ira	629
full	Old_Tamil	muɻu	630
new	Old_Kannada	posa	631
new	Old_Telugu	kɾot̪ːa	632
new	Old_Malayalam	put̪i	633
new	Old_Tamil	put̪u	634
old	Old_Kannada	paɻeja	635
old	Old_Telugu	paːt̪a	636
old	Old_Malayalam	paɻa	637
old	Old_Tamil	paɻaija	638
good	Old_Kannada	oɭːe	639
good	Old_Telugu	maɲt͡ʃi	640
good	Old_Malayalam	n̪alːa	641
good	Old_Tamil	n̪al	642
straight	Old_Kannada	neːɾa	643
straight	Old_Telugu	neːɾu	644
straight	Old_Malayalam	n̪eːɾe	645
straight	Old_Tamil	n̪eːɾ	646
round	Old_Kannada	ɡuɳɖu	647
round	Old_Telugu	ɡʊɳɖɾamu	648
round	Old_Tamil	uɾuɳʈa	649
sharp (as a knife)	Old_Kannada	parit̪a	650
sharp (as a knife)	Old_Telugu	pad̪ʊnu	651
sharp (as a knife)	Old_Malayalam	muːrt͡ʃːa	652
sharp (as a knife)	Old_Tamil	kuːɾ	653
dull (as a knife)	Old_Kannada	moɳɖa	654
dull (as a knife)	Old_Telugu	moɳɖi	655
dull (as a knife)	Old_Malayalam	muːrt͡ʃːa	656
dull (as a knife)	Old_Tamil	maɻuŋkija	657
smooth	Old_Kannada	nuɳːaɡe	658
smooth	Old_Telugu	nʊnːa	659
smooth	Old_Malayalam	minu	660
smooth	Old_Tamil	mel	661
wet	Old_Kannada	od̪ːe	662
wet	Old_Telugu	t̪aɖi	663
wet	Old_Malayalam	n̪ana	664
wet	Old_Tamil	n̪anaj	665
dry	Old_Kannada	oɳa	666
dry	Old_Telugu	poɖi	667
dry	Old_Malayalam	ʋaɾaɳʈa	668
dry	Old_Tamil	ʋaraɳʈa	669
correct	Old_Kannada	saɾi	670
correct	Old_Telugu	saɾi	671
