CONCEPT	DOCULECT	IPA	ID
woman	Greek_Anc	ɡynɛ́ː	393
woman	Latin	ˈfeːmina	394
woman	Old_French	damə	395
woman	Old_Norse	ˈkvenː	396
woman	Old_High_German	kwɛn	397
woman	Old_English	wiːf	398
woman	Old_Irish	bʹen	399
woman	Old_Church_Slavonic	ʒɛnɑ	400
woman	Sanskrit	st̪ɾiː	401
woman	Pali	it̪ʰːiː	402
woman	Middle_Persian	zan	403
man (adult male)	Armenian	təʁɑˈmɑɾtʰ	404
man (adult male)	Greek_Anc	anɛ́ːr	405
man (adult male)	Latin	wir	406
man (adult male)	Old_French	om	407
man (adult male)	Old_Norse	karl	408
man (adult male)	Old_High_German	ɡomo	409
man (adult male)	Old_English	wer	410
man (adult male)	Old_Irish	ɸʹer	411
man (adult male)	Old_Church_Slavonic	mɔ̃ʒɪ̆	412
man (adult male)	Sanskrit	puɾuʂɐ	413
man (adult male)	Pali	purisɐ	414
man (adult male)	Middle_Persian	maɾd	415
man (human being)	Armenian	mɑɾtʰ	416
man (human being)	Greek_Anc	ántʰrɔːpos	417
man (human being)	Latin	ˈhomoː	418
man (human being)	Old_French	om	419
man (human being)	Old_Norse	maðr	420
man (human being)	Old_High_German	man	421
man (human being)	Old_English	mɒnː	422
man (human being)	Old_Irish	dunʹe	423
man (human being)	Old_Church_Slavonic	ʧlɔvækʊ̆	424
man (human being)	Sanskrit	mɐnuʂjɐ	425
man (human being)	Pali	mɐnusːɐ	426
man (human being)	Middle_Persian	kas	427
child	Armenian	jɛɾɛˈχɑ	428
child	Greek_Anc	páɪ̀s	429
child	Latin	ˈpuer	430
child	Old_French	ẽnfãnt	431
child	Old_Norse	barn	432
child	Old_High_German	kint	433
child	Old_English	t͡ʃild	434
child	Old_Irish	lʹeləb	435
child	Old_Church_Slavonic	ɔtrɔtʃɛ̃	436
child	Sanskrit	baːlɐ	437
child	Pali	baːlɐkɐ	438
child	Middle_Persian	wɑ:ag	439
wife	Armenian	kin	440
wife	Greek_Anc	ɡynɛ́ː	441
wife	Latin	ˈuksor	442
wife	Old_French	femə	443
wife	Old_Norse	ˈkona	444
wife	Old_High_German	fraʊ	445
wife	Old_English	wiːf	446
wife	Old_Irish	bʹen	447
wife	Old_Church_Slavonic	ʒɛnɑ	448
wife	Sanskrit	pɐt̪niː	449
wife	Pali	bʱɐrijaː	450
wife	Middle_Persian	zan	451
husband	Armenian	ɑmuˈsin	452
husband	Greek_Anc	anɛ́ːr	453
husband	Latin	maˈriːtus	454
husband	Old_French	maɾi	455
husband	Old_Norse	ˈboːndi	456
husband	Old_High_German	bruːtiɡomo	457
husband	Old_English	wer	458
husband	Old_Irish	kʹe:lʹe	459
